gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup,ChargesRatio
1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,44.3,44.3,0,0,0,0,1,0-1 year,0.977924944812362
0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,44.75,44.75,0,0,0,0,1,0-1 year,0.9781420765027322
1,0,1,0,20,1,1,0,0,0,0,0,0,0,0,20.65,417.5,1,0,0,0,1,1-2 years,19.284064665127023
1,0,0,0,68,1,1,2,1,0,0,1,1,1,0,79.6,5461.45,1,0,1,0,0,5+ years,67.75992555831266
1,0,1,1,72,1,0,1,0,0,0,0,0,0,1,91.95,6614.9,0,1,1,0,0,5+ years,71.16621839698762
0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,23.75,1679.25,0,1,0,0,0,5+ years,67.84848484848484
1,0,0,0,7,1,1,0,0,0,0,0,0,0,1,18.95,130.55,0,0,0,0,1,0-1 year,6.543859649122808
0,0,0,0,22,1,0,2,1,1,1,1,0,1,1,84.15,1821.95,0,0,0,0,0,1-2 years,21.396946564885496
1,0,0,0,4,1,1,0,0,0,0,0,0,0,1,20.7,83.75,0,0,1,0,0,0-1 year,3.859447004608295
0,0,0,1,49,1,1,0,0,0,0,0,0,0,0,20.45,1024.65,0,1,1,0,0,4-5 years,47.769230769230774
1,0,0,0,21,1,1,0,0,0,0,0,0,0,0,19.6,390.4,0,1,0,0,1,1-2 years,18.95145631067961
0,0,1,1,27,1,1,0,0,0,0,0,0,0,0,19.9,550.1,0,1,0,0,1,2-4 years,26.320574162679428
1,0,1,1,50,1,0,0,0,0,0,0,0,0,0,24.95,1261.45,0,1,0,0,1,4-5 years,48.61078998073218
0,0,0,0,32,1,1,0,0,0,0,0,0,0,0,19.9,601.55,0,0,0,0,0,2-4 years,28.782296650717704
1,0,1,1,39,1,0,0,0,0,0,0,0,0,1,23.8,903.8,0,1,0,0,1,2-4 years,36.44354838709677
1,0,1,1,16,1,1,1,0,0,1,1,1,1,1,55.85,857.8,1,0,0,0,1,1-2 years,15.088830255057166
1,0,0,0,23,1,1,0,0,0,0,0,0,0,0,20.15,405.6,1,0,0,0,0,1-2 years,19.177304964539008
1,0,0,0,3,1,0,1,1,1,1,0,0,1,1,65.25,209.9,0,0,0,0,1,0-1 year,3.168301886792453
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,20.35,45.3,0,0,0,0,1,0-1 year,2.121779859484777
1,0,1,0,72,1,0,2,0,0,0,0,0,0,0,115.8,8332.15,0,1,1,0,0,5+ years,71.3369006849315
0,0,1,1,23,1,1,1,0,0,1,0,1,1,1,57.75,1282.85,1,0,0,0,1,1-2 years,21.83574468085106
1,0,0,0,57,1,1,0,0,0,0,0,0,0,0,20.65,1125.6,0,1,0,0,0,4-5 years,51.99076212471132
1,0,1,0,66,1,1,1,0,0,0,0,0,0,1,85.9,5595.3,0,1,0,0,0,5+ years,64.38780207134637
0,0,0,0,10,1,1,1,1,1,1,1,1,1,0,45.25,428.7,0,0,0,0,1,0-1 year,9.26918918918919
1,0,1,1,28,1,1,2,1,0,0,0,0,1,0,92.9,2768.35,1,0,0,0,0,2-4 years,29.48189563365282
0,0,0,0,23,1,1,2,1,0,0,0,1,1,0,83.2,2032.3,0,0,0,0,0,1-2 years,24.136579572446553
1,0,0,0,57,1,1,0,0,0,0,0,0,0,0,18.8,1094.35,0,1,1,0,0,4-5 years,55.270202020202014
1,0,1,1,9,1,0,2,1,0,0,1,0,0,1,102.6,897.75,0,0,1,0,0,0-1 year,8.66554054054054
1,0,1,1,50,1,1,0,0,0,0,0,0,0,1,20.35,938.95,1,0,0,0,1,4-5 years,43.978922716627636
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0,0,0,0,1,0-1 year,0.954337899543379
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.4,20.4,0,0,0,0,1,0-1 year,0.9532710280373832
1,0,1,1,70,1,0,1,0,0,0,0,0,1,1,79.25,5731.85,0,1,0,0,0,5+ years,71.42492211838007
0,0,1,1,46,1,1,0,0,0,0,0,0,0,0,20.25,890.35,0,1,0,0,0,2-4 years,41.898823529411764
0,0,1,0,72,1,0,1,0,0,0,0,0,1,0,79.2,5401.9,0,1,1,0,0,5+ years,67.35536159600997
0,0,1,1,16,1,1,2,1,0,1,1,1,1,0,73.25,1195.75,0,0,0,0,0,1-2 years,16.104377104377104
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,25.75,25.75,0,0,0,0,1,0-1 year,0.9626168224299065
0,0,0,0,39,1,1,0,0,0,0,0,0,0,0,20.15,826.0,0,1,0,0,1,2-4 years,39.05437352245863
1,0,0,0,57,1,1,1,0,1,0,1,0,0,1,74.35,4317.35,0,1,0,0,0,4-5 years,57.2972793629728
0,0,1,0,62,1,0,0,0,0,0,0,0,0,0,23.65,1416.75,0,1,0,0,0,5+ years,57.47464503042597
0,0,1,1,67,1,0,2,1,1,0,0,0,0,1,105.65,6717.9,0,1,0,0,0,5+ years,62.99015471167369
0,0,0,1,26,1,0,1,1,1,1,1,1,1,1,49.5,1265.65,0,0,0,0,1,2-4 years,25.062376237623763
1,0,1,0,51,1,0,2,1,0,1,1,1,0,1,90.35,4614.55,1,0,1,0,0,4-5 years,50.51505199781062
0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,43.95,43.95,0,0,1,0,0,0-1 year,0.9777530589543938
1,0,1,1,16,1,1,0,0,0,0,0,0,0,0,20.5,290.55,0,1,0,0,1,1-2 years,13.513953488372094
0,0,1,1,31,1,1,0,0,0,0,0,0,0,0,21.0,697.7,0,1,0,0,1,2-4 years,31.713636363636365
0,0,1,1,65,1,0,1,0,0,1,0,0,0,1,82.5,5215.1,0,1,0,0,0,5+ years,62.4562874251497
0,0,1,1,70,1,0,0,0,0,0,0,0,0,0,24.7,1685.9,0,1,0,0,0,5+ years,65.59922178988327
0,0,1,0,71,1,0,1,1,0,0,0,0,0,1,83.3,5894.5,0,1,1,0,0,5+ years,69.92289442467379
1,0,0,0,2,1,1,1,1,1,1,0,1,1,1,50.2,109.25,0,0,1,0,0,0-1 year,2.1337890625
1,0,1,1,14,1,1,1,0,0,1,1,1,0,1,61.4,815.55,0,1,0,0,0,1-2 years,13.069711538461538
1,0,0,0,2,1,1,2,1,1,1,1,1,1,1,71.3,157.75,0,0,1,0,0,0-1 year,2.1818810511756572
1,0,1,1,5,1,1,0,0,0,0,0,0,0,0,19.45,86.05,0,0,0,0,1,0-1 year,4.207823960880195
0,0,1,1,68,1,0,1,0,0,0,0,0,0,1,89.05,6185.8,0,1,0,0,0,5+ years,68.6929483620211
0,0,1,0,68,1,0,2,0,0,0,0,0,0,0,118.6,7990.05,0,1,0,0,1,5+ years,66.8064381270903
0,0,1,0,68,1,1,1,1,0,1,0,0,1,0,64.1,4326.25,0,1,0,0,0,5+ years,66.45545314900154
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,20.4,20.4,1,0,0,0,1,0-1 year,0.9532710280373832
0,0,1,1,12,1,0,0,0,0,0,0,0,0,0,25.25,274.7,0,1,1,0,0,0-1 year,10.464761904761904
1,0,1,0,22,1,0,2,0,1,1,0,0,1,0,95.9,2234.95,0,0,1,0,0,1-2 years,23.064499484004124
0,0,1,1,12,1,1,0,0,0,0,0,0,0,1,20.1,232.4,0,0,1,0,0,0-1 year,11.014218009478672
0,0,1,0,43,1,0,1,0,0,1,0,0,0,0,86.45,3574.5,0,1,1,0,0,2-4 years,40.874785591766724
0,0,1,1,71,1,0,0,0,0,0,0,0,0,0,25.45,1813.35,0,1,0,0,0,5+ years,68.55765595463137
0,0,0,0,34,1,1,0,0,0,0,0,0,0,0,20.35,673.2,0,0,0,0,1,2-4 years,31.53161592505855
0,0,0,0,20,1,1,2,0,1,0,1,0,1,1,89.4,1871.15,0,0,0,0,0,1-2 years,20.698561946902654
1,0,1,1,66,1,0,0,0,0,0,0,0,0,1,25.3,1672.35,0,1,1,0,0,5+ years,63.587452471482884
1,0,0,0,19,1,1,2,1,1,1,0,1,0,1,87.7,1725.95,1,0,1,0,0,1-2 years,19.458286358511838
0,0,1,0,69,1,0,2,0,1,1,1,0,0,0,99.15,6875.35,0,1,0,0,0,5+ years,68.65052421367947
1,0,1,0,44,1,1,1,0,0,1,0,1,1,1,59.85,2603.95,1,0,0,0,0,2-4 years,42.792933442892355
1,0,1,1,8,1,1,0,0,0,0,0,0,0,0,20.15,165.5,0,1,0,0,1,0-1 year,7.825059101654847
1,0,0,0,58,1,0,0,0,0,0,0,0,0,1,25.3,1474.35,0,1,1,0,0,4-5 years,56.058935361216726
0,0,1,1,71,1,1,1,0,1,0,1,0,0,0,77.55,5574.35,0,1,1,0,0,5+ years,70.96562698917887
1,0,1,1,34,1,0,1,1,1,0,1,0,0,0,77.2,2753.8,1,0,0,0,0,2-4 years,35.214833759590796
1,0,1,1,72,1,0,1,0,0,0,0,0,0,0,89.85,6562.9,0,1,1,0,0,5+ years,72.23885525591635
0,0,1,1,28,1,1,2,1,1,1,1,1,1,1,70.4,1992.2,1,0,0,0,0,2-4 years,27.901960784313722
0,0,1,1,72,1,1,0,0,0,0,0,0,0,1,20.1,1326.25,0,1,1,0,0,5+ years,62.85545023696682
1,0,1,0,40,1,0,1,1,0,1,0,0,1,0,70.75,2921.75,1,0,1,0,0,2-4 years,40.721254355400696
1,0,0,0,25,1,1,2,0,1,1,1,1,1,0,74.3,1952.25,0,0,0,0,0,2-4 years,25.926294820717132
1,0,1,1,51,1,0,0,0,0,0,0,0,0,1,24.95,1222.25,0,1,0,0,1,4-5 years,47.10019267822736
1,0,1,0,72,1,0,2,0,0,1,0,0,0,1,109.95,7852.4,0,1,1,0,0,5+ years,70.77422262280307
1,0,1,1,57,1,1,0,0,0,0,0,0,0,0,19.4,1061.6,1,0,0,0,1,4-5 years,52.03921568627451
1,0,1,1,48,1,1,1,1,0,0,1,1,1,1,55.8,2651.2,1,0,1,0,0,2-4 years,46.67605633802817
0,0,0,0,8,1,1,1,1,1,0,0,1,0,0,64.1,504.05,0,0,0,0,1,0-1 year,7.7427035330261145
1,0,0,0,19,1,1,1,1,0,1,0,1,0,1,65.35,1231.85,1,0,0,0,0,1-2 years,18.565938206480784
1,0,1,0,18,1,0,1,1,0,1,1,1,1,0,56.8,1074.65,0,0,1,0,0,1-2 years,18.59256055363322
0,0,1,1,71,1,0,2,0,0,0,1,0,1,0,100.5,7030.65,0,1,0,0,0,5+ years,69.26748768472906
0,0,0,0,66,1,0,2,1,0,1,1,0,1,1,88.9,6000.1,1,0,0,0,0,5+ years,66.74193548387096
0,0,0,0,62,1,0,2,1,1,1,1,0,0,1,94.0,5757.2,1,0,0,0,0,5+ years,60.602105263157895
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,19.75,78.3,0,0,0,0,1,0-1 year,3.773493975903614
0,0,0,0,5,1,1,1,1,0,1,1,1,1,0,50.55,244.75,0,0,0,0,0,0-1 year,4.747817652764307
1,0,0,0,43,1,1,0,0,0,0,0,0,0,0,19.55,876.15,0,1,0,0,1,2-4 years,42.63503649635036
1,0,1,1,28,1,1,0,0,0,0,0,0,0,1,20.3,487.95,0,1,1,0,0,2-4 years,22.908450704225352
1,0,1,0,50,1,0,2,0,0,1,1,1,0,1,94.4,4914.9,0,0,1,0,0,4-5 years,51.518867924528294
0,0,1,1,19,1,1,0,0,0,0,0,0,0,0,20.15,387.7,0,1,0,0,1,1-2 years,18.33096926713948
0,0,0,1,25,1,1,1,1,0,1,0,1,1,1,54.75,1266.35,1,0,1,0,0,2-4 years,22.714798206278026
0,0,1,1,38,1,1,0,0,0,0,0,0,0,0,20.3,749.35,1,0,0,0,1,2-4 years,35.18075117370892
0,0,1,0,61,1,0,2,1,1,0,0,0,0,1,103.3,6518.35,1,0,0,0,0,5+ years,62.49616490891659
0,0,0,0,42,1,1,0,0,0,0,0,0,0,1,20.75,844.45,0,1,0,0,0,2-4 years,38.825287356321844
0,0,1,0,66,1,0,1,0,0,0,1,1,1,0,66.9,4370.25,0,1,0,0,0,5+ years,64.36303387334314
1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,19.35,46.35,0,0,0,0,1,0-1 year,2.2776412776412776
0,0,0,0,45,1,0,2,0,0,1,1,1,0,0,96.75,4442.75,1,0,0,0,0,2-4 years,45.450127877237854
1,0,0,0,20,1,1,1,0,1,0,1,1,0,0,64.4,1398.6,0,0,1,0,0,1-2 years,21.385321100917427
0,0,0,0,63,1,1,2,1,1,0,0,0,1,1,90.05,5817.0,1,0,1,0,0,5+ years,63.88797364085667
0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,45.3,45.3,0,0,0,0,1,0-1 year,0.978401727861771
1,0,0,1,14,1,1,1,0,0,0,0,1,0,0,76.1,1054.8,0,1,0,0,0,1-2 years,13.680933852140079
1,0,1,0,52,1,0,2,0,1,0,0,1,1,1,91.6,4627.8,0,1,1,0,0,4-5 years,49.976241900647956
0,0,1,0,58,1,1,1,0,0,1,1,0,1,1,65.25,3791.6,0,0,1,0,0,4-5 years,57.23169811320754
0,0,1,0,2,1,1,2,1,1,1,1,1,1,1,70.4,154.8,0,0,1,0,0,0-1 year,2.168067226890756
0,0,1,1,41,1,1,0,0,0,0,0,0,0,0,19.3,772.4,0,1,0,0,0,2-4 years,38.04926108374384
0,0,0,0,11,1,1,1,0,1,0,1,1,0,0,64.05,733.95,0,0,0,0,0,0-1 year,11.282859338970024
0,0,0,0,32,1,0,1,0,1,1,1,0,0,0,74.75,2282.95,1,0,0,0,1,2-4 years,30.137953795379534
0,0,1,1,57,1,1,0,0,0,0,0,0,0,0,19.75,1272.05,0,1,0,0,0,4-5 years,61.30361445783132
0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,19.35,295.55,1,0,1,0,0,1-2 years,14.523341523341523
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,20.25,20.25,0,0,0,0,1,0-1 year,0.9529411764705882
0,0,1,0,3,1,1,0,0,0,0,0,0,0,1,19.6,55.25,0,0,0,0,1,0-1 year,2.6820388349514563
1,0,1,0,63,1,1,0,0,0,0,0,0,0,1,19.95,1234.8,0,1,0,0,0,5+ years,58.940334128878284
0,0,0,0,47,1,0,1,0,1,0,0,1,1,1,65.0,2879.9,0,1,0,0,1,2-4 years,43.63484848484848
0,0,0,0,54,1,0,2,1,0,0,1,0,1,1,94.75,5121.75,1,0,0,0,0,4-5 years,53.49086161879895
0,0,0,0,58,1,1,1,0,0,0,0,1,1,1,64.9,3795.45,0,1,1,0,0,4-5 years,57.594081942336864
0,0,1,0,46,1,1,1,1,0,1,1,0,0,1,69.1,3168.0,0,0,1,0,0,2-4 years,45.19258202567761
0,0,1,0,7,1,1,1,0,1,1,1,1,1,1,50.3,355.1,0,0,0,0,0,0-1 year,6.9220272904483435
1,0,1,1,52,1,1,0,0,0,0,0,0,0,0,19.2,1054.75,0,1,0,0,1,4-5 years,52.21534653465347
1,0,0,0,21,1,1,1,1,1,0,1,1,0,0,61.65,1393.6,0,0,0,0,1,1-2 years,22.244213886671986
0,0,0,0,21,1,1,2,1,0,1,0,0,0,1,99.15,1956.4,0,0,0,0,0,1-2 years,19.534697953070395
1,0,1,0,61,1,0,2,1,1,1,1,0,0,1,96.5,5673.7,1,0,0,0,0,5+ years,58.19179487179487
1,0,0,0,5,1,1,2,1,1,1,1,0,1,1,80.1,398.55,0,0,0,0,1,0-1 year,4.9143033292231815
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,19.5,19.5,0,0,0,0,1,0-1 year,0.9512195121951219
1,0,1,0,61,1,0,1,1,0,0,1,0,0,0,80.9,4932.5,0,1,0,0,0,5+ years,60.22588522588522
1,0,0,0,58,1,1,1,1,0,0,0,0,1,0,70.1,4048.95,0,1,0,0,0,4-5 years,56.947257383966246
1,0,0,0,22,1,1,0,0,0,0,0,0,0,0,19.6,422.5,1,0,0,0,1,1-2 years,20.509708737864077
0,0,0,0,15,1,0,2,0,1,0,1,1,1,1,84.35,1302.65,0,0,1,0,0,1-2 years,15.262448740480377
1,0,0,0,68,1,0,0,0,0,0,0,0,0,0,24.55,1657.4,0,1,0,0,1,5+ years,64.86888454011742
0,0,0,0,15,1,1,1,1,1,1,1,0,1,0,56.15,931.9,1,0,0,0,1,1-2 years,16.30621172353456
0,0,1,1,8,1,1,1,0,0,1,1,1,1,0,54.65,482.25,0,0,0,0,1,0-1 year,8.66576819407008
0,0,1,1,54,1,1,1,0,1,0,0,1,0,0,69.95,3871.85,0,1,0,0,0,4-5 years,54.57152924594785
0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,19.55,124.45,0,1,0,0,1,0-1 year,6.0559610705596105
0,0,1,1,72,1,1,1,0,0,0,0,0,0,1,83.7,6096.9,0,1,0,0,0,5+ years,71.98229043683588
0,0,1,1,32,1,0,1,1,0,0,1,1,1,0,62.45,2045.55,0,0,0,0,0,2-4 years,32.2387706855792
0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,70.7,70.7,0,0,0,0,1,0-1 year,0.9860529986052998
1,0,1,1,15,1,1,2,0,1,1,1,1,1,0,75.1,1151.55,0,0,0,0,1,1-2 years,15.132063074901446
0,0,0,0,41,1,1,0,0,0,0,0,0,0,0,20.0,810.3,0,1,0,0,1,2-4 years,38.58571428571428
1,0,1,1,8,1,1,1,1,1,1,1,1,1,0,44.65,369.15,0,0,0,0,0,0-1 year,8.086527929901424
0,0,0,0,42,1,1,2,1,0,0,0,0,0,1,103.8,4327.5,0,0,0,0,0,2-4 years,41.29293893129771
1,0,1,1,23,1,1,1,0,1,1,0,1,1,0,57.2,1423.35,1,0,1,0,0,1-2 years,24.456185567010305
0,0,0,0,63,1,0,1,0,0,0,0,1,0,1,80.3,4995.35,0,1,1,0,0,5+ years,61.44341943419435
1,0,1,0,23,1,1,1,0,1,1,1,1,0,1,59.95,1406.0,0,0,0,0,0,1-2 years,23.068088597210828
0,0,1,1,9,1,1,0,0,0,0,0,0,0,0,19.75,210.65,0,1,0,0,1,0-1 year,10.151807228915663
1,0,0,0,34,1,1,0,0,0,0,0,0,0,0,19.7,675.6,0,0,0,0,1,2-4 years,32.63768115942029
1,0,0,0,10,1,1,0,0,0,0,0,0,0,1,20.0,198.6,0,0,1,0,0,0-1 year,9.457142857142857
0,0,1,1,48,1,1,2,0,1,0,1,0,0,1,99.7,4977.2,1,0,0,0,0,2-4 years,49.42601787487587
0,0,1,0,31,1,1,2,1,0,1,1,1,0,1,83.85,2674.15,0,0,0,0,0,2-4 years,31.51620506776665
0,0,0,0,10,1,1,1,1,1,1,0,1,0,1,60.95,629.55,0,0,0,0,1,0-1 year,10.162227602905567
0,0,1,1,39,1,1,0,0,0,0,0,0,0,1,19.85,854.8,0,1,0,0,0,2-4 years,40.99760191846522
1,0,0,0,18,1,1,0,0,0,0,0,0,0,0,20.05,358.5,0,0,0,0,1,1-2 years,17.03087885985748
0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,20.3,246.3,0,0,0,0,0,0-1 year,11.563380281690142
1,0,1,1,24,1,1,1,0,1,0,1,1,1,1,56.25,1454.25,1,0,1,0,0,1-2 years,25.40174672489083
1,0,0,0,55,1,1,2,0,0,1,1,0,0,1,100.9,5552.05,1,0,0,0,1,4-5 years,54.48527968596663
0,0,1,1,35,1,0,1,0,0,1,1,1,1,1,59.45,2136.9,0,0,1,0,0,2-4 years,35.349875930521094
0,0,0,0,47,1,1,0,0,0,0,0,0,0,0,20.15,1046.2,0,1,0,0,1,2-4 years,49.46572104018913
0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,20.55,33.6,0,0,0,0,1,0-1 year,1.5591647331786542
0,0,1,0,72,1,0,2,1,0,0,0,0,0,1,110.45,7982.5,0,1,0,0,0,5+ years,71.62404665769404
0,0,0,0,70,1,0,2,1,0,0,0,1,1,1,90.25,6385.95,1,0,0,0,0,5+ years,69.98301369863013
1,0,0,0,62,1,1,1,1,0,0,0,0,0,1,80.4,4981.15,0,0,0,0,0,5+ years,61.19348894348894
1,0,0,0,8,1,1,1,1,1,1,1,1,0,1,54.75,438.05,0,0,1,0,0,0-1 year,7.857399103139014
1,0,0,0,63,1,1,0,0,0,0,0,0,0,0,20.5,1328.15,1,0,0,0,1,5+ years,61.77441860465117
1,0,0,1,8,1,1,0,0,0,0,0,0,0,0,19.45,159.2,0,0,0,0,0,0-1 year,7.7848410757946205
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18.9,18.9,0,0,0,0,1,0-1 year,0.949748743718593
1,0,1,1,71,1,0,2,1,0,1,1,0,0,0,100.55,7113.75,1,0,0,0,0,5+ years,70.05169867060562
0,0,1,1,4,1,1,0,0,0,0,0,0,0,0,20.85,62.9,0,0,0,0,1,0-1 year,2.8787185354691074
0,0,1,1,64,1,0,2,0,1,1,0,0,0,1,104.4,6721.6,1,0,0,0,0,5+ years,63.77229601518027
0,0,1,0,71,1,1,1,1,0,0,0,0,0,1,80.7,5705.05,0,1,1,0,0,5+ years,69.82925336597307
0,0,1,1,4,1,1,2,1,1,1,1,0,1,1,78.9,299.75,0,0,0,0,1,0-1 year,3.7515644555694614
1,0,0,0,59,1,1,0,0,0,0,0,0,0,1,20.2,1192.3,0,1,0,0,0,4-5 years,56.240566037735846
1,0,1,1,71,1,1,2,0,0,0,0,0,1,0,100.2,7209.0,0,1,1,0,0,5+ years,71.23517786561264
1,0,1,0,67,1,1,2,0,0,1,1,0,0,1,100.9,6733.15,1,0,1,0,0,5+ years,66.07605495583906
0,0,0,0,22,1,1,0,0,0,0,0,0,0,1,20.05,470.2,0,0,0,0,1,1-2 years,22.33729216152019
1,0,1,1,69,1,1,2,1,0,1,0,0,1,1,92.15,6480.9,0,1,0,0,1,5+ years,69.57487922705313
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,19.9,19.9,0,0,0,0,1,0-1 year,0.9521531100478469
1,0,1,0,66,1,0,2,0,0,0,0,1,1,0,96.6,6424.25,0,1,0,0,1,5+ years,65.82223360655738
0,0,0,0,49,1,1,1,0,0,0,0,1,1,0,67.4,3306.85,0,1,0,0,0,4-5 years,48.34576023391812
1,0,0,0,43,1,0,2,1,1,1,1,0,0,0,94.35,3921.3,1,0,0,0,1,2-4 years,41.125327739905615
0,0,1,0,33,1,1,1,1,1,1,0,1,1,1,51.45,1758.9,1,0,0,0,1,2-4 years,33.534795042898
1,0,1,1,7,1,1,1,0,1,1,1,0,0,0,69.7,516.15,0,0,1,0,0,0-1 year,7.3005657708628
1,0,0,0,32,1,0,2,0,1,1,0,1,1,0,87.65,2766.4,0,0,0,0,0,2-4 years,31.2058657642414
0,0,0,0,27,1,1,1,1,0,1,0,1,1,1,56.15,1439.35,0,0,0,0,1,2-4 years,25.185476815398076
0,0,1,1,56,1,0,1,0,0,0,0,0,1,0,81.25,4620.4,0,1,1,0,0,4-5 years,56.17507598784194
1,0,1,1,11,1,1,0,0,0,0,0,0,0,0,19.65,225.75,0,1,0,0,1,0-1 year,10.932203389830509
1,0,0,0,35,1,0,0,0,0,0,0,0,0,0,26.2,954.9,1,0,0,0,0,2-4 years,35.106617647058826
1,0,1,0,23,1,1,0,0,0,0,0,0,0,0,19.3,486.2,1,0,1,0,0,1-2 years,23.950738916256157
1,0,1,1,24,1,0,1,0,1,0,0,0,0,1,84.8,1990.5,1,0,0,0,1,1-2 years,23.1993006993007
0,0,0,1,19,1,1,1,1,1,1,0,1,1,0,48.8,953.65,0,0,0,0,1,1-2 years,19.149598393574298
0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,20.5,79.05,1,0,0,0,0,0-1 year,3.6767441860465113
0,0,1,1,61,1,1,1,0,1,1,1,1,1,1,49.7,2961.4,1,0,0,0,0,5+ years,58.41025641025641
0,0,1,0,55,1,0,2,0,1,1,1,0,1,1,89.8,4959.6,0,0,0,0,0,4-5 years,54.62114537444935
1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,19.9,33.7,0,0,1,0,0,0-1 year,1.6124401913875601
1,0,0,0,66,1,1,0,0,0,0,0,0,0,0,19.35,1240.8,0,1,0,0,0,5+ years,60.97297297297297
1,0,1,0,72,1,0,2,0,0,0,0,1,0,0,105.6,7581.5,0,1,0,0,0,5+ years,71.12101313320827
1,0,0,0,63,1,0,2,1,0,1,1,1,0,0,90.45,5825.5,1,0,1,0,0,5+ years,63.70147621651175
1,0,1,1,72,1,0,2,0,0,0,0,0,0,1,114.3,8058.55,0,1,1,0,0,5+ years,69.89202081526453
1,0,1,0,72,1,0,2,0,0,0,0,0,0,0,114.45,8375.05,0,1,1,0,0,5+ years,72.54265915980943
1,0,1,0,68,1,0,1,0,0,0,0,0,0,1,90.8,6302.85,0,1,1,0,0,5+ years,68.65849673202615
1,0,1,1,66,1,1,0,0,0,0,0,0,0,1,19.75,1344.5,0,1,0,0,1,5+ years,64.79518072289157
0,0,1,1,15,1,1,0,0,0,0,0,0,0,0,20.35,335.95,1,0,1,0,0,1-2 years,15.735362997658077
1,0,0,0,11,1,1,0,0,0,0,0,0,0,0,19.5,226.8,1,0,0,0,1,0-1 year,11.063414634146342
0,0,0,1,7,1,1,0,0,0,0,0,0,0,0,20.05,96.8,1,0,0,0,1,0-1 year,4.598574821852731
0,0,1,1,71,1,1,0,0,0,0,0,0,0,0,20.1,1389.6,0,1,0,0,0,5+ years,65.85781990521326
1,0,1,0,53,1,0,2,1,0,1,0,1,0,0,97.75,5043.2,1,0,0,0,0,4-5 years,51.07037974683544
0,0,1,1,72,1,0,1,0,1,0,0,0,0,1,83.3,6042.7,0,1,0,0,0,5+ years,71.68090154211151
1,0,0,0,46,1,0,2,1,1,1,1,1,1,0,72.8,3249.4,0,0,0,0,0,2-4 years,44.02981029810299
0,0,1,0,64,1,1,2,0,1,0,1,0,0,1,99.0,6375.8,0,1,0,0,0,5+ years,63.758
0,0,1,0,65,1,1,1,1,1,1,0,0,1,1,59.8,3808.2,0,1,1,0,0,5+ years,62.63486842105263
1,0,0,0,5,1,1,1,1,1,0,0,0,0,0,75.15,392.65,0,0,0,0,0,0-1 year,5.1562705187130655
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,19.7,117.8,1,0,0,0,1,0-1 year,5.690821256038648
0,0,1,1,69,1,1,1,1,0,0,0,1,1,0,59.1,4134.7,1,0,0,0,0,5+ years,68.79700499168052
0,0,1,1,70,1,0,0,0,0,0,0,0,0,0,24.05,1764.75,0,1,0,0,1,5+ years,70.44910179640718
1,0,1,1,15,1,1,0,0,0,0,0,0,0,0,19.35,278.85,0,1,0,0,1,1-2 years,13.702702702702704
1,0,0,0,40,1,1,1,0,0,1,0,1,1,1,61.9,2647.1,0,0,0,0,1,2-4 years,42.08426073131955
0,0,0,0,13,1,1,2,1,1,1,1,1,1,1,70.15,886.7,0,0,0,0,1,1-2 years,12.462403373155306
0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,49.9,49.9,0,0,0,0,1,0-1 year,0.9803536345776032
0,0,1,1,15,1,1,0,0,0,0,0,0,0,0,20.55,295.95,1,0,0,0,1,1-2 years,13.733178654292342
1,0,1,1,63,1,0,0,0,0,0,0,0,0,0,24.65,1574.5,0,1,1,0,0,5+ years,61.384015594541914
0,0,1,1,23,1,1,2,1,1,0,1,1,1,1,75.3,1702.9,0,0,1,0,0,1-2 years,22.318479685452164
0,0,1,1,69,1,1,0,0,0,0,0,0,0,0,19.8,1436.95,0,1,1,0,0,5+ years,69.08413461538461
